Date,Weekday,Holiday,Month,Season,Temperature,Humidity,Windy,Outlook,Crowdedness,EmailCampaign,MaintenanceTask,ID,Play,PlayTimeHour,Review
2021-01-18,0,0,Jan,Winter,-0.9,51.0,1,overcast,0.43,"A bit gloomy and overcast at -0.9°C. But remember, a bad day of golf still beats a good day at the office!",[],C,0,0.0,
2021-01-18,0,0,Jan,Winter,-0.9,51.0,1,overcast,0.43,"A bit gloomy and overcast at -0.9°C. But remember, a bad day of golf still beats a good day at the office!",[],D,1,3.3,"Ahhh, the overcast gloom! Like an ominous orchestra, it set the stage for today's game. But lo! Each stroke of mine was a crescendo, a rebellion against the monochrome world!"
2021-01-18,0,0,Jan,Winter,-0.9,51.0,1,overcast,0.43,"A bit gloomy and overcast at -0.9°C. But remember, a bad day of golf still beats a good day at the office!",[],E,0,0.0,
2021-01-18,0,0,Jan,Winter,-0.9,51.0,1,overcast,0.43,"A bit gloomy and overcast at -0.9°C. But remember, a bad day of golf still beats a good day at the office!",[],F,0,0.0,
2021-01-18,0,0,Jan,Winter,-0.9,51.0,1,overcast,0.43,"A bit gloomy and overcast at -0.9°C. But remember, a bad day of golf still beats a good day at the office!",[],G,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],A,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],B,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],C,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],D,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],E,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],F,0,0.0,
2021-01-19,1,0,Jan,Winter,-0.1,56.0,0,overcast,0.43,"Overcast skies again, but a moderate temperature of -0.1°C makes for a lovely winter game.",['Wildlife Management'],G,0,0.0,
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",A,0,0.0,
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",B,0,0.0,
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",C,0,0.0,
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",D,0,0.0,
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",E,0,0.0,
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",F,1,3.2,"A powdery paragon of a course, like the earth's wearing its coziest quilt! I feel like I'm part of a wintry haiku with every drive and putt!"
2021-01-20,2,0,Jan,Winter,-0.3,59.0,1,snow,0.23,"Snowflakes are falling, and it's -0.3°C! A picturesque scene for those daring enough to golf in the snow.","['Drainage Checks', 'Snow Cleaning']",G,0,0.0,
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],A,0,0.0,
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],B,0,0.0,
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],C,0,0.0,
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],D,1,3.4,"Snowflakes swirling around me, each a cold, crystalline dancer in winter’s ballet. My clubs and I moved in a rhythmic synchrony, as though part of this frozen but marvelous show!"
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],E,0,0.0,
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],F,1,3.6,"Sub-zero nirvana, my friends! The course was a winter symphony and I was the conductor, each swing orchestrating a delightful flurry of ice and grace!"
2021-01-21,3,0,Jan,Winter,-1.1,47.0,1,snow,0.37,Snowing and -1.1°C! Brave the cold for a game unlike any other.,['Snow Cleaning'],G,0,0.0,
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",A,0,0.0,
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",B,0,0.0,
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",C,0,0.0,
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",D,0,0.0,
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",E,0,0.0,
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",F,1,3.1,The chill barely tickled when each swing felt like striking a chord in a frosty melody! Even the overcast sky couldn't dim the radiant joy!
2021-01-22,4,0,Jan,Winter,-1.6,61.0,0,overcast,0.54,"It's overcast and -1.6°C. A challenging day for golf, but perfect for those looking to test their skills.","['Equipment Checks', 'Restroom Cleaning']",G,0,0.0,
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",A,0,0.0,
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",B,0,0.0,
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",C,0,0.0,
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",D,1,3.6,"The snow-covered fairways were a challenge to my soul and an invitation to adventure! Ah, the cold nipped, but my fiery resolve melted it away. A winter saga to be told!"
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",E,0,0.0,
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",F,1,3.8,"Snow, glorious snow! My swings are like brushstrokes on a frozen lake, each making its mark in this icy paradise!"
2021-01-23,5,0,Jan,Winter,-0.2,38.0,1,snow,0.48,Snow and -0.2°C make for an intriguing mix. Experience the unique joys of winter golf!,"['Cleaning Amenities', 'Snow Cleaning']",G,0,0.0,
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],A,0,0.0,
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],B,0,0.0,
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],C,0,0.0,
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],D,1,3.6,"The sun, my ally today, banished the winter gloom. My every swing, bathed in golden rays, felt like a triumphant exclamation. A solar symphony played out on this green stage!"
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],E,1,3.2,"On a day where the temperature reached a mild 2.6°C, the sun's appearance made for a round that was most satisfactory. A classic experience in the winter season."
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],F,1,3.3,"Oh, the sun met the snow in an ecstatic ballet today! The luminous rays made each snowflake sparkle as my golf ball sailed through a sky of endless possibilities!"
2021-01-24,6,0,Jan,Winter,2.6,53.0,1,sunny,0.6,Sun's out at 2.6°C! Your clubs are calling for a sunny round of winter golf.,[],G,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],A,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],B,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],C,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],D,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],E,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],F,0,0.0,
2021-01-25,0,0,Jan,Winter,5.0,44.0,1,overcast,0.49,It's a bit overcast but a warm 5°C. Come out and enjoy a mild winter game!,['Golf Cart Maintenance'],G,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],A,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],B,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],C,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],D,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],E,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],F,0,0.0,
2021-01-26,1,0,Jan,Winter,2.2,53.0,1,overcast,0.47,"Overcast skies, but 2.2°C isn't too shabby for a winter day on the green.",['Bench and Furniture Repair'],G,0,0.0,
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",A,0,0.0,
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",B,0,0.0,
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",C,0,0.0,
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",D,0,0.0,
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",E,0,0.0,
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",F,1,3.1,Flakes falling as softly as my putts on the green! Each swing felt like stirring a pot of the fluffiest snow stew!
2021-01-27,2,0,Jan,Winter,0.4,58.0,0,snow,0.31,"Snow's back! It's a chilly 0.4°C, but your warm-up swings will take care of that!","['Drainage Checks', 'Snow Cleaning']",G,0,0.0,
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],A,0,0.0,
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],B,0,0.0,
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],C,0,0.0,
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],D,1,4.1,"Oh, the sky was a dim tapestry, but my spirit—ever bright! Each stroke was a lightning bolt, tearing through the dull heavens. Today, I was the tempest!"
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],E,1,2.8,"Despite the overcast sky and a chill at -1.8°C, the spirit of the game remained unbroken. Each hole played was a testament to the enduring beauty of golf."
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],F,1,3.3,"Beneath an overcast sky, the cold was an invitation, not a deterrent! Each swing a taste of frosty freedom, each hole a wintry wonder!"
2021-01-28,3,0,Jan,Winter,-1.8,60.0,1,overcast,0.43,Another overcast day at -1.8°C. Don't let winter keep you away; the course is calling!,['Sprinkler Checks'],G,0,0.0,
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",A,0,0.0,
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",B,0,0.0,
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",C,0,0.0,
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",D,1,3.1,"Snowflakes and I waltzed in a ballroom of chill and thrill! Each drift was a challenge, each icy gust a partner in this tango of elements. Mesmerizing!"
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",E,0,0.0,
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",F,1,3.3,"Snowflakes and fairways, my ideal dynamic duo! Every crunch underfoot is a note in my icy symphony!"
2021-01-29,4,0,Jan,Winter,-2.0,54.0,1,snow,0.34,Snowing and -2°C! Unleash your inner snow golfer for a unique experience.,"['Drainage Checks', 'Snow Cleaning']",G,0,0.0,
2021-01-30,5,0,Jan,Winter,-0.4,57.0,0,snow,0.51,Snow on the ground and -0.4°C in the air. Join us for a magical winter golf day!,"['Cleaning Amenities', 'Snow Cleaning']",A,0,0.0,
2021-01-30,5,0,Jan,Winter,-0.4,57.0,0,snow,0.51,Snow on the ground and -0.4°C in the air. Join us for a magical winter golf day!,"['Cleaning Amenities', 'Snow Cleaning']",B,0,0.0,
2021-01-30,5,0,Jan,Winter,-0.4,57.0,0,snow,0.51,Snow on the ground and -0.4°C in the air. Join us for a magical winter golf day!,"['Cleaning Amenities', 'Snow Cleaning']",C,0,0.0,
2021-01-30,5,0,Jan,Winter,-0.4,57.0,0,snow,0.51,Snow on the ground and -0.4°C in the air. Join us for a magical winter golf day!,"['Cleaning Amenities', 'Snow Cleaning']",D,0,0.0,
2021-01-30,5,0,Jan,Winter,-0.4,57.0,0,snow,0.51,Snow on the ground and -0.4°C in the air. Join us for a magical winter golf day!,"['Cleaning Amenities', 'Snow Cleaning']",E,0,0.0,
2021-01-30,5,0,Jan,Winter,-0.4,57.0,0,snow,0.51,Snow on the ground and -0.4°C in the air. Join us for a magical winter golf day!,"['Cleaning Amenities', 'Snow Cleaning']",F,1,3.7,"Swinging through a winter mirage! With every snow-kissed stroke, I felt like the Frost King reclaiming his frozen throne!"
